道路,方向,日期,時間,當量總和,雨量,星期
舊宗,往北,2016-05-16,23:00:00,428.5,0.1,Mon
舊宗,往北,2016-05-17,00:00:00,176.5,36.9,Tue
舊宗,往北,2016-05-17,01:00:00,96.0,36.9,Tue
舊宗,往北,2016-05-17,02:00:00,76.0,36.9,Tue
舊宗,往北,2016-05-17,03:00:00,32.0,36.9,Tue
舊宗,往北,2016-05-17,04:00:00,30.5,36.9,Tue
舊宗,往北,2016-05-17,05:00:00,52.0,36.9,Tue
舊宗,往北,2016-05-17,06:00:00,125.5,36.9,Tue
舊宗,往北,2016-05-17,07:00:00,344.0,36.9,Tue
舊宗,往北,2016-05-17,08:00:00,742.5,36.9,Tue
舊宗,往北,2016-05-17,09:00:00,1266.1,36.9,Tue
舊宗,往北,2016-05-17,10:00:00,982.0,36.9,Tue
舊宗,往北,2016-05-17,11:00:00,866.5,36.9,Tue
舊宗,往北,2016-05-17,12:00:00,850.345,36.9,Tue
舊宗,往北,2016-05-17,13:00:00,821.5,36.9,Tue
舊宗,往北,2016-05-17,14:00:00,912.5,36.9,Tue
舊宗,往北,2016-05-17,15:00:00,1081.5,36.9,Tue
舊宗,往北,2016-05-17,16:00:00,1058.5,36.9,Tue
舊宗,往北,2016-05-17,17:00:00,1065.0,36.9,Tue
舊宗,往北,2016-05-17,18:00:00,1274.0,36.9,Tue
舊宗,往北,2016-05-17,19:00:00,1279.0,36.9,Tue
舊宗,往北,2016-05-17,20:00:00,1013.0,36.9,Tue
舊宗,往北,2016-05-17,21:00:00,1090.5,36.9,Tue
舊宗,往北,2016-05-17,22:00:00,728.5,36.9,Tue
舊宗,往北,2016-05-17,23:00:00,442.5,36.9,Tue
舊宗,往北,2016-05-18,00:00:00,182.5,59.5,Wed
舊宗,往北,2016-05-18,01:00:00,115.0,59.5,Wed
舊宗,往北,2016-05-18,02:00:00,55.0,59.5,Wed
舊宗,往北,2016-05-18,03:00:00,41.0,59.5,Wed
舊宗,往北,2016-05-18,04:00:00,39.5,59.5,Wed
舊宗,往北,2016-05-18,05:00:00,52.5,59.5,Wed
舊宗,往北,2016-05-18,06:00:00,103.5,59.5,Wed
舊宗,往北,2016-05-18,07:00:00,328.0,59.5,Wed
舊宗,往北,2016-05-18,08:00:00,730.5,59.5,Wed
舊宗,往北,2016-05-18,09:00:00,1261.0,59.5,Wed
舊宗,往北,2016-05-18,10:00:00,995.5,59.5,Wed
舊宗,往北,2016-05-18,11:00:00,860.0,59.5,Wed
舊宗,往北,2016-05-18,12:00:00,869.483,59.5,Wed
舊宗,往北,2016-05-18,13:00:00,780.536,59.5,Wed
舊宗,往北,2016-05-18,14:00:00,968.5,59.5,Wed
舊宗,往北,2016-05-18,15:00:00,1131.5,59.5,Wed
舊宗,往北,2016-05-18,16:00:00,1052.5,59.5,Wed
舊宗,往北,2016-05-18,17:00:00,972.0,59.5,Wed
舊宗,往北,2016-05-18,18:00:00,1456.5,59.5,Wed
舊宗,往北,2016-05-18,19:00:00,1507.36,59.5,Wed
舊宗,往北,2016-05-18,20:00:00,1060.0,59.5,Wed
舊宗,往北,2016-05-18,21:00:00,811.0,59.5,Wed
舊宗,往北,2016-05-18,22:00:00,725.0,59.5,Wed
舊宗,往北,2016-05-18,23:00:00,422.0,59.5,Wed
舊宗,往北,2016-05-19,00:00:00,220.0,0.7,Thu
舊宗,往北,2016-05-19,01:00:00,387.5,0.7,Thu
舊宗,往北,2016-05-19,02:00:00,55.5,0.7,Thu
舊宗,往北,2016-05-19,03:00:00,45.5,0.7,Thu
舊宗,往北,2016-05-19,04:00:00,48.5,0.7,Thu
舊宗,往北,2016-05-19,05:00:00,54.5,0.7,Thu
舊宗,往北,2016-05-19,06:00:00,117.0,0.7,Thu
舊宗,往北,2016-05-19,07:00:00,401.5,0.7,Thu
舊宗,往北,2016-05-19,08:00:00,730.5,0.7,Thu
舊宗,往北,2016-05-19,09:00:00,1321.0,0.7,Thu
舊宗,往北,2016-05-19,10:00:00,961.5,0.7,Thu
舊宗,往北,2016-05-19,11:00:00,841.0,0.7,Thu
舊宗,往北,2016-05-19,12:00:00,814.068,0.7,Thu
舊宗,往北,2016-05-19,13:00:00,844.0,0.7,Thu
舊宗,往北,2016-05-19,14:00:00,907.5,0.7,Thu
舊宗,往北,2016-05-19,15:00:00,1018.0,0.7,Thu
舊宗,往北,2016-05-19,16:00:00,1104.0,0.7,Thu
舊宗,往北,2016-05-19,17:00:00,1108.5,0.7,Thu
舊宗,往北,2016-05-19,18:00:00,1413.0,0.7,Thu
舊宗,往北,2016-05-19,19:00:00,1357.5,0.7,Thu
舊宗,往北,2016-05-19,20:00:00,1026.5,0.7,Thu
舊宗,往北,2016-05-19,21:00:00,903.0,0.7,Thu
舊宗,往北,2016-05-19,22:00:00,1078.0,0.7,Thu
舊宗,往北,2016-05-19,23:00:00,528.5,0.7,Thu
舊宗,往北,2016-05-20,00:00:00,203.0,0.0,Fri
舊宗,往北,2016-05-20,01:00:00,108.0,0.0,Fri
舊宗,往北,2016-05-20,02:00:00,67.5,0.0,Fri
舊宗,往北,2016-05-20,03:00:00,34.0,0.0,Fri
舊宗,往北,2016-05-20,04:00:00,44.0,0.0,Fri
舊宗,往北,2016-05-20,05:00:00,81.5,0.0,Fri
舊宗,往北,2016-05-20,06:00:00,137.5,0.0,Fri
舊宗,往北,2016-05-20,07:00:00,354.0,0.0,Fri
舊宗,往北,2016-05-20,08:00:00,736.0,0.0,Fri
舊宗,往北,2016-05-20,09:00:00,1270.0,0.0,Fri
舊宗,往北,2016-05-20,10:00:00,922.5,0.0,Fri
舊宗,往北,2016-05-20,11:00:00,858.5,0.0,Fri
舊宗,往北,2016-05-20,12:00:00,783.559,0.0,Fri
舊宗,往北,2016-05-20,13:00:00,839.0,0.0,Fri
舊宗,往北,2016-05-20,14:00:00,1001.5,0.0,Fri
舊宗,往北,2016-05-20,15:00:00,1056.5,0.0,Fri
舊宗,往北,2016-05-20,16:00:00,1085.5,0.0,Fri
舊宗,往北,2016-05-20,17:00:00,1567.0,0.0,Fri
舊宗,往北,2016-05-20,18:00:00,1440.5,0.0,Fri
舊宗,往北,2016-05-20,19:00:00,1476.85,0.0,Fri
舊宗,往北,2016-05-20,20:00:00,1317.5,0.0,Fri
舊宗,往北,2016-05-20,21:00:00,960.0,0.0,Fri
舊宗,往北,2016-05-20,22:00:00,954.5,0.0,Fri
舊宗,往北,2016-05-20,23:00:00,616.5,0.0,Fri
舊宗,往北,2016-05-21,00:00:00,314.0,0.5,Sat
舊宗,往北,2016-05-21,01:00:00,164.0,0.5,Sat
舊宗,往北,2016-05-21,02:00:00,91.5,0.5,Sat
舊宗,往北,2016-05-21,03:00:00,49.5,0.5,Sat
舊宗,往北,2016-05-21,04:00:00,59.0,0.5,Sat
舊宗,往北,2016-05-21,05:00:00,73.5,0.5,Sat
舊宗,往北,2016-05-21,06:00:00,159.0,0.5,Sat
舊宗,往北,2016-05-21,07:00:00,279.0,0.5,Sat
舊宗,往北,2016-05-21,08:00:00,382.0,0.5,Sat
舊宗,往北,2016-05-21,09:00:00,484.5,0.5,Sat
舊宗,往北,2016-05-21,10:00:00,582.0,0.5,Sat
舊宗,往北,2016-05-21,11:00:00,707.0,0.5,Sat
舊宗,往北,2016-05-21,12:00:00,734.237,0.5,Sat
舊宗,往北,2016-05-21,13:00:00,750.5,0.5,Sat
舊宗,往北,2016-05-21,14:00:00,1102.0,0.5,Sat
舊宗,往北,2016-05-21,15:00:00,859.5,0.5,Sat
舊宗,往北,2016-05-21,16:00:00,960.0,0.5,Sat
舊宗,往北,2016-05-21,17:00:00,1006.5,0.5,Sat
舊宗,往北,2016-05-21,18:00:00,1055.5,0.5,Sat
舊宗,往北,2016-05-21,19:00:00,930.5,0.5,Sat
舊宗,往北,2016-05-21,20:00:00,785.0,0.5,Sat
舊宗,往北,2016-05-21,21:00:00,849.5,0.5,Sat
舊宗,往北,2016-05-21,22:00:00,908.5,0.5,Sat
舊宗,往北,2016-05-21,23:00:00,611.5,0.5,Sat
舊宗,往北,2016-05-22,00:00:00,235.5,0.2,Sun
舊宗,往北,2016-05-22,01:00:00,168.0,0.2,Sun
舊宗,往北,2016-05-22,02:00:00,74.0,0.2,Sun
舊宗,往北,2016-05-22,03:00:00,52.5,0.2,Sun
舊宗,往北,2016-05-22,04:00:00,43.5,0.2,Sun
舊宗,往北,2016-05-22,05:00:00,38.0,0.2,Sun
舊宗,往北,2016-05-22,06:00:00,121.0,0.2,Sun
舊宗,往北,2016-05-22,07:00:00,140.0,0.2,Sun
舊宗,往北,2016-05-22,08:00:00,227.0,0.2,Sun
舊宗,往北,2016-05-22,09:00:00,338.5,0.2,Sun
舊宗,往北,2016-05-22,10:00:00,469.0,0.2,Sun
舊宗,往北,2016-05-22,11:00:00,577.627,0.2,Sun
舊宗,往北,2016-05-22,12:00:00,628.448,0.2,Sun
舊宗,往北,2016-05-22,13:00:00,646.0,0.2,Sun
舊宗,往北,2016-05-22,14:00:00,675.5,0.2,Sun
舊宗,往北,2016-05-22,15:00:00,879.5,0.2,Sun
舊宗,往北,2016-05-22,16:00:00,966.0,0.2,Sun
舊宗,往北,2016-05-22,17:00:00,902.0,0.2,Sun
舊宗,往北,2016-05-22,18:00:00,987.5,0.2,Sun
舊宗,往北,2016-05-22,19:00:00,809.5,0.2,Sun
舊宗,往北,2016-05-22,20:00:00,786.5,0.2,Sun
舊宗,往北,2016-05-22,21:00:00,1421.0,0.2,Sun
舊宗,往北,2016-05-22,22:00:00,775.0,0.2,Sun
舊宗,往北,2016-05-22,23:00:00,464.0,0.2,Sun
舊宗,往北,2016-05-23,00:00:00,225.0,6.8,Mon
舊宗,往北,2016-05-23,01:00:00,107.0,6.8,Mon
舊宗,往北,2016-05-23,02:00:00,58.0,6.8,Mon
舊宗,往北,2016-05-23,03:00:00,59.0,6.8,Mon
舊宗,往北,2016-05-23,04:00:00,35.5,6.8,Mon
舊宗,往北,2016-05-23,05:00:00,31.5,6.8,Mon
舊宗,往北,2016-05-23,06:00:00,106.5,6.8,Mon
舊宗,往北,2016-05-23,07:00:00,319.5,6.8,Mon
舊宗,往北,2016-05-23,08:00:00,800.0,6.8,Mon
舊宗,往北,2016-05-23,09:00:00,1262.5,6.8,Mon
舊宗,往北,2016-05-23,10:00:00,989.0,6.8,Mon
舊宗,往北,2016-05-23,11:00:00,895.5,6.8,Mon
舊宗,往北,2016-05-23,12:00:00,786.724,6.8,Mon
舊宗,往北,2016-05-23,13:00:00,786.429,6.8,Mon
舊宗,往北,2016-05-23,14:00:00,869.0,6.8,Mon
舊宗,往北,2016-05-23,15:00:00,979.5,6.8,Mon
舊宗,往北,2016-05-23,16:00:00,943.0,6.8,Mon
舊宗,往北,2016-05-23,17:00:00,1020.0,6.8,Mon
舊宗,往北,2016-05-23,18:00:00,1437.0,6.8,Mon
舊宗,往北,2016-05-23,19:00:00,1532.32,6.8,Mon
舊宗,往北,2016-05-23,20:00:00,855.669,6.8,Mon
舊宗,往北,2016-05-23,21:00:00,840.0,6.8,Mon
舊宗,往北,2016-05-23,22:00:00,1239.5,6.8,Mon
舊宗,往北,2016-05-23,23:00:00,434.5,6.8,Mon
舊宗,往北,2016-05-24,00:00:00,184.0,0.5,Tue
舊宗,往北,2016-05-24,01:00:00,104.5,0.5,Tue
舊宗,往北,2016-05-24,02:00:00,65.5,0.5,Tue
舊宗,往北,2016-05-24,03:00:00,50.5,0.5,Tue
舊宗,往北,2016-05-24,04:00:00,45.5,0.5,Tue
舊宗,往北,2016-05-24,05:00:00,38.5,0.5,Tue
舊宗,往北,2016-05-24,06:00:00,109.5,0.5,Tue
舊宗,往北,2016-05-24,07:00:00,361.0,0.5,Tue
舊宗,往北,2016-05-24,08:00:00,763.0,0.5,Tue
舊宗,往北,2016-05-24,09:00:00,2059.71,0.5,Tue
舊宗,往北,2016-05-24,10:00:00,962.5,0.5,Tue
舊宗,往北,2016-05-24,11:00:00,1108.5,0.5,Tue
舊宗,往北,2016-05-24,12:00:00,839.492,0.5,Tue
舊宗,往北,2016-05-24,13:00:00,852.0,0.5,Tue
舊宗,往北,2016-05-24,14:00:00,951.0,0.5,Tue
舊宗,往北,2016-05-24,15:00:00,1017.5,0.5,Tue
舊宗,往北,2016-05-24,16:00:00,979.0,0.5,Tue
舊宗,往北,2016-05-24,17:00:00,1009.5,0.5,Tue
舊宗,往北,2016-05-24,18:00:00,1433.0,0.5,Tue
舊宗,往北,2016-05-24,19:00:00,1406.84,0.5,Tue
舊宗,往北,2016-05-24,20:00:00,1081.5,0.5,Tue
舊宗,往北,2016-05-24,21:00:00,808.5,0.5,Tue
舊宗,往北,2016-05-24,22:00:00,724.5,0.5,Tue
舊宗,往北,2016-05-24,23:00:00,524.5,0.5,Tue
舊宗,往北,2016-05-25,00:00:00,212.5,0.0,Wed
舊宗,往北,2016-05-25,01:00:00,115.0,0.0,Wed
舊宗,往北,2016-05-25,02:00:00,62.0,0.0,Wed
舊宗,往北,2016-05-25,03:00:00,55.5,0.0,Wed
舊宗,往北,2016-05-25,04:00:00,44.5,0.0,Wed
舊宗,往北,2016-05-25,05:00:00,53.5,0.0,Wed
舊宗,往北,2016-05-25,06:00:00,99.0,0.0,Wed
舊宗,往北,2016-05-25,07:00:00,570.0,0.0,Wed
舊宗,往北,2016-05-25,08:00:00,737.0,0.0,Wed
舊宗,往北,2016-05-25,09:00:00,1272.0,0.0,Wed
舊宗,往北,2016-05-25,10:00:00,954.0,0.0,Wed
舊宗,往北,2016-05-25,11:00:00,876.5,0.0,Wed
舊宗,往北,2016-05-25,12:00:00,755.714,0.0,Wed
舊宗,往北,2016-05-25,15:00:00,1047.27,0.0,Wed
舊宗,往北,2016-05-25,16:00:00,997.0,0.0,Wed
舊宗,往北,2016-05-25,17:00:00,2549.5,0.0,Wed
舊宗,往北,2016-05-25,18:00:00,1463.87,0.0,Wed
舊宗,往北,2016-05-25,19:00:00,1422.44,0.0,Wed
舊宗,往北,2016-05-25,20:00:00,1093.6,0.0,Wed
舊宗,往北,2016-05-25,21:00:00,841.0,0.0,Wed
舊宗,往北,2016-05-25,22:00:00,763.0,0.0,Wed
舊宗,往北,2016-05-25,23:00:00,442.5,0.0,Wed
舊宗,往北,2016-05-26,00:00:00,231.0,0.0,Thu
舊宗,往北,2016-05-26,01:00:00,128.5,0.0,Thu
舊宗,往北,2016-05-26,02:00:00,66.5,0.0,Thu
舊宗,往北,2016-05-26,03:00:00,35.0,0.0,Thu
舊宗,往北,2016-05-26,04:00:00,47.0,0.0,Thu
舊宗,往北,2016-05-26,05:00:00,57.5,0.0,Thu
舊宗,往北,2016-05-26,06:00:00,120.0,0.0,Thu
舊宗,往北,2016-05-26,07:00:00,335.0,0.0,Thu
舊宗,往北,2016-05-26,08:00:00,754.0,0.0,Thu
舊宗,往北,2016-05-26,09:00:00,1201.0,0.0,Thu
舊宗,往北,2016-05-26,10:00:00,900.0,0.0,Thu
舊宗,往北,2016-05-26,11:00:00,1132.0,0.0,Thu
舊宗,往北,2016-05-26,12:00:00,862.0,0.0,Thu
舊宗,往北,2016-05-26,13:00:00,754.0,0.0,Thu
舊宗,往北,2016-05-26,14:00:00,911.0,0.0,Thu
舊宗,往北,2016-05-26,15:00:00,1155.76,0.0,Thu
舊宗,往北,2016-05-26,16:00:00,1098.5,0.0,Thu
舊宗,往北,2016-05-26,17:00:00,1207.0,0.0,Thu
舊宗,往北,2016-05-26,18:00:00,1513.0,0.0,Thu
舊宗,往北,2016-05-26,19:00:00,1480.0,0.0,Thu
舊宗,往北,2016-05-26,20:00:00,1035.0,0.0,Thu
舊宗,往北,2016-05-26,21:00:00,879.5,0.0,Thu
舊宗,往北,2016-05-26,22:00:00,752.5,0.0,Thu
舊宗,往北,2016-05-26,23:00:00,521.0,0.0,Thu
舊宗,往北,2016-05-27,00:00:00,183.0,22.5,Fri
舊宗,往北,2016-05-27,01:00:00,111.5,22.5,Fri
舊宗,往北,2016-05-27,02:00:00,57.5,22.5,Fri
舊宗,往北,2016-05-27,03:00:00,43.5,22.5,Fri
舊宗,往北,2016-05-27,04:00:00,44.5,22.5,Fri
舊宗,往北,2016-05-27,05:00:00,46.5,22.5,Fri
舊宗,往北,2016-05-27,06:00:00,122.5,22.5,Fri
舊宗,往北,2016-05-27,07:00:00,314.5,22.5,Fri
舊宗,往北,2016-05-27,08:00:00,782.5,22.5,Fri
舊宗,往北,2016-05-27,09:00:00,1261.5,22.5,Fri
舊宗,往北,2016-05-27,10:00:00,920.0,22.5,Fri
舊宗,往北,2016-05-27,11:00:00,935.5,22.5,Fri
舊宗,往北,2016-05-27,12:00:00,837.0,22.5,Fri
舊宗,往北,2016-05-27,13:00:00,1120.5,22.5,Fri
舊宗,往北,2016-05-27,14:00:00,1104.11,22.5,Fri
舊宗,往北,2016-05-27,15:00:00,1161.67,22.5,Fri
舊宗,往北,2016-05-27,16:00:00,1261.0,22.5,Fri
舊宗,往北,2016-05-27,17:00:00,1127.0,22.5,Fri
舊宗,往北,2016-05-27,18:00:00,876.0,22.5,Fri
舊宗,往北,2016-05-27,19:00:00,806.5,22.5,Fri
舊宗,往北,2016-05-27,20:00:00,1076.0,22.5,Fri
舊宗,往北,2016-05-27,21:00:00,1237.5,22.5,Fri
舊宗,往北,2016-05-27,22:00:00,957.0,22.5,Fri
舊宗,往北,2016-05-27,23:00:00,737.5,22.5,Fri
舊宗,往北,2016-05-28,00:00:00,293.5,0.5,Sat
舊宗,往北,2016-05-28,01:00:00,163.0,0.5,Sat
舊宗,往北,2016-05-28,02:00:00,62.0,0.5,Sat
舊宗,往北,2016-05-28,03:00:00,50.0,0.5,Sat
舊宗,往北,2016-05-28,04:00:00,42.0,0.5,Sat
舊宗,往北,2016-05-28,05:00:00,64.5,0.5,Sat
舊宗,往北,2016-05-28,06:00:00,170.0,0.5,Sat
舊宗,往北,2016-05-28,07:00:00,255.5,0.5,Sat
舊宗,往北,2016-05-28,08:00:00,371.0,0.5,Sat
舊宗,往北,2016-05-28,09:00:00,498.5,0.5,Sat
舊宗,往北,2016-05-28,10:00:00,575.5,0.5,Sat
舊宗,往北,2016-05-28,11:00:00,861.0,0.5,Sat
舊宗,往北,2016-05-28,12:00:00,773.0,0.5,Sat
舊宗,往北,2016-05-28,13:00:00,1026.0,0.5,Sat
舊宗,往北,2016-05-28,14:00:00,814.5,0.5,Sat
舊宗,往北,2016-05-28,15:00:00,843.621,0.5,Sat
舊宗,往北,2016-05-28,16:00:00,1187.5,0.5,Sat
舊宗,往北,2016-05-28,17:00:00,1463.0,0.5,Sat
舊宗,往北,2016-05-28,18:00:00,1025.0,0.5,Sat
舊宗,往北,2016-05-28,19:00:00,922.0,0.5,Sat
舊宗,往北,2016-05-28,20:00:00,812.0,0.5,Sat
舊宗,往北,2016-05-28,21:00:00,810.0,0.5,Sat
舊宗,往北,2016-05-28,22:00:00,874.5,0.5,Sat
舊宗,往北,2016-05-28,23:00:00,926.5,0.5,Sat
舊宗,往北,2016-05-29,00:00:00,259.5,0.0,Sun
舊宗,往北,2016-05-29,01:00:00,147.5,0.0,Sun
舊宗,往北,2016-05-29,02:00:00,67.0,0.0,Sun
舊宗,往北,2016-05-29,03:00:00,39.0,0.0,Sun
舊宗,往北,2016-05-29,04:00:00,38.5,0.0,Sun
舊宗,往北,2016-05-29,05:00:00,48.5,0.0,Sun
舊宗,往北,2016-05-29,06:00:00,109.5,0.0,Sun
舊宗,往北,2016-05-29,07:00:00,181.5,0.0,Sun
舊宗,往北,2016-05-29,08:00:00,248.5,0.0,Sun
舊宗,往北,2016-05-29,09:00:00,286.5,0.0,Sun
舊宗,往北,2016-05-29,10:00:00,450.5,0.0,Sun
舊宗,往北,2016-05-29,11:00:00,558.5,0.0,Sun
舊宗,往北,2016-05-29,12:00:00,691.0,0.0,Sun
舊宗,往北,2016-05-29,13:00:00,612.5,0.0,Sun
舊宗,往北,2016-05-29,14:00:00,707.0,0.0,Sun
舊宗,往北,2016-05-29,15:00:00,808.448,0.0,Sun
舊宗,往北,2016-05-29,16:00:00,867.0,0.0,Sun
舊宗,往北,2016-05-29,17:00:00,884.0,0.0,Sun
舊宗,往北,2016-05-29,18:00:00,895.5,0.0,Sun
舊宗,往北,2016-05-29,19:00:00,2318.0,0.0,Sun
舊宗,往北,2016-05-29,20:00:00,745.0,0.0,Sun
舊宗,往北,2016-05-29,21:00:00,825.5,0.0,Sun
舊宗,往北,2016-05-29,22:00:00,787.5,0.0,Sun
舊宗,往北,2016-05-29,23:00:00,1238.5,0.0,Sun
舊宗,往北,2016-05-30,00:00:00,173.5,0.0,Mon
舊宗,往北,2016-05-30,01:00:00,97.0,0.0,Mon
舊宗,往北,2016-05-30,02:00:00,35.0,0.0,Mon
舊宗,往北,2016-05-30,03:00:00,28.0,0.0,Mon
舊宗,往北,2016-05-30,04:00:00,37.5,0.0,Mon
舊宗,往北,2016-05-30,05:00:00,41.5,0.0,Mon
舊宗,往北,2016-05-30,06:00:00,111.0,0.0,Mon
舊宗,往北,2016-05-30,07:00:00,334.5,0.0,Mon
舊宗,往北,2016-05-30,08:00:00,753.0,0.0,Mon
舊宗,往北,2016-05-30,09:00:00,1189.29,0.0,Mon
舊宗,往北,2016-05-30,10:00:00,952.5,0.0,Mon
舊宗,往北,2016-05-30,11:00:00,838.0,0.0,Mon
舊宗,往北,2016-05-30,12:00:00,838.5,0.0,Mon
舊宗,往北,2016-05-30,13:00:00,804.0,0.0,Mon
舊宗,往北,2016-05-30,14:00:00,921.5,0.0,Mon
舊宗,往北,2016-05-30,15:00:00,1000.86,0.0,Mon
舊宗,往北,2016-05-30,16:00:00,1067.0,0.0,Mon
舊宗,往北,2016-05-30,17:00:00,1079.5,0.0,Mon
舊宗,往北,2016-05-30,18:00:00,1457.5,0.0,Mon
舊宗,往北,2016-05-30,19:00:00,1409.5,0.0,Mon
舊宗,往北,2016-05-30,20:00:00,1179.0,0.0,Mon
舊宗,往北,2016-05-30,21:00:00,938.5,0.0,Mon
舊宗,往北,2016-05-30,22:00:00,785.5,0.0,Mon
舊宗,往北,2016-05-30,23:00:00,499.5,0.0,Mon
舊宗,往北,2016-05-31,00:00:00,229.5,0.0,Tue
舊宗,往北,2016-05-31,01:00:00,121.5,0.0,Tue
舊宗,往北,2016-05-31,02:00:00,56.5,0.0,Tue
舊宗,往北,2016-05-31,03:00:00,45.5,0.0,Tue
舊宗,往北,2016-05-31,04:00:00,25.5,0.0,Tue
舊宗,往北,2016-05-31,05:00:00,70.5,0.0,Tue
舊宗,往北,2016-05-31,06:00:00,129.5,0.0,Tue
舊宗,往北,2016-05-31,07:00:00,367.0,0.0,Tue
舊宗,往北,2016-05-31,08:00:00,713.5,0.0,Tue
舊宗,往北,2016-05-31,09:00:00,1199.5,0.0,Tue
舊宗,往北,2016-05-31,10:00:00,948.5,0.0,Tue
舊宗,往北,2016-05-31,11:00:00,880.5,0.0,Tue
舊宗,往北,2016-05-31,12:00:00,878.5,0.0,Tue
舊宗,往北,2016-05-31,13:00:00,1040.5,0.0,Tue
舊宗,往北,2016-05-31,14:00:00,947.0,0.0,Tue
舊宗,往北,2016-05-31,15:00:00,1025.08,0.0,Tue
舊宗,往北,2016-05-31,16:00:00,962.0,0.0,Tue
舊宗,往北,2016-05-31,17:00:00,1024.0,0.0,Tue
舊宗,往北,2016-05-31,18:00:00,1384.0,0.0,Tue
舊宗,往北,2016-05-31,19:00:00,1392.14,0.0,Tue
舊宗,往北,2016-05-31,20:00:00,1037.33,0.0,Tue
舊宗,往北,2016-05-31,21:00:00,926.0,0.0,Tue
舊宗,往北,2016-05-31,22:00:00,825.5,0.0,Tue
舊宗,往北,2016-05-31,23:00:00,551.5,0.0,Tue
舊宗,往北,2016-06-01,00:00:00,204.0,0.0,Wed
舊宗,往北,2016-06-01,01:00:00,116.5,0.0,Wed
舊宗,往北,2016-06-01,02:00:00,48.5,0.0,Wed
舊宗,往北,2016-06-01,03:00:00,36.5,0.0,Wed
舊宗,往北,2016-06-01,04:00:00,21.5,0.0,Wed
舊宗,往北,2016-06-01,05:00:00,58.0,0.0,Wed
舊宗,往北,2016-06-01,06:00:00,114.5,0.0,Wed
舊宗,往北,2016-06-01,07:00:00,588.5,0.0,Wed
舊宗,往北,2016-06-01,08:00:00,724.5,0.0,Wed
舊宗,往北,2016-06-01,09:00:00,1222.5,0.0,Wed
舊宗,往北,2016-06-01,10:00:00,987.5,0.0,Wed
舊宗,往北,2016-06-01,11:00:00,911.0,0.0,Wed
舊宗,往北,2016-06-01,12:00:00,880.0,0.0,Wed
舊宗,往北,2016-06-01,13:00:00,781.5,0.0,Wed
舊宗,往北,2016-06-01,14:00:00,964.0,0.0,Wed
舊宗,往北,2016-06-01,15:00:00,1014.31,0.0,Wed
舊宗,往北,2016-06-01,16:00:00,1028.5,0.0,Wed
舊宗,往北,2016-06-01,17:00:00,1066.0,0.0,Wed
舊宗,往北,2016-06-01,18:00:00,1321.5,0.0,Wed
舊宗,往北,2016-06-01,19:00:00,1152.5,0.0,Wed
舊宗,往北,2016-06-01,20:00:00,1092.0,0.0,Wed
舊宗,往北,2016-06-01,21:00:00,1117.0,0.0,Wed
舊宗,往北,2016-06-01,22:00:00,811.5,0.0,Wed
舊宗,往北,2016-06-01,23:00:00,482.5,0.0,Wed
舊宗,往北,2016-06-02,00:00:00,205.5,36.0,Thu
舊宗,往北,2016-06-02,01:00:00,128.0,36.0,Thu
舊宗,往北,2016-06-02,02:00:00,63.5,36.0,Thu
舊宗,往北,2016-06-02,03:00:00,51.5,36.0,Thu
舊宗,往北,2016-06-02,04:00:00,30.0,36.0,Thu
舊宗,往北,2016-06-02,05:00:00,65.0,36.0,Thu
舊宗,往北,2016-06-02,06:00:00,127.0,36.0,Thu
舊宗,往北,2016-06-02,07:00:00,352.5,36.0,Thu
舊宗,往北,2016-06-02,08:00:00,750.5,36.0,Thu
舊宗,往北,2016-06-02,09:00:00,1464.0,36.0,Thu
舊宗,往北,2016-06-02,10:00:00,977.0,36.0,Thu
舊宗,往北,2016-06-02,11:00:00,835.5,36.0,Thu
舊宗,往北,2016-06-02,12:00:00,854.5,36.0,Thu
舊宗,往北,2016-06-02,13:00:00,899.5,36.0,Thu
舊宗,往北,2016-06-02,14:00:00,976.5,36.0,Thu
舊宗,往北,2016-06-02,15:00:00,1113.62,36.0,Thu
舊宗,往北,2016-06-02,16:00:00,1071.5,36.0,Thu
舊宗,往北,2016-06-02,17:00:00,1036.0,36.0,Thu
舊宗,往北,2016-06-02,18:00:00,1438.5,36.0,Thu
舊宗,往北,2016-06-02,19:00:00,1425.5,36.0,Thu
舊宗,往北,2016-06-02,20:00:00,1059.0,36.0,Thu
舊宗,往北,2016-06-02,21:00:00,1174.5,36.0,Thu
舊宗,往北,2016-06-02,22:00:00,781.5,36.0,Thu
舊宗,往北,2016-06-02,23:00:00,1033.0,36.0,Thu
舊宗,往北,2016-06-03,00:00:00,766.5,8.5,Fri
舊宗,往北,2016-06-03,01:00:00,122.0,8.5,Fri
舊宗,往北,2016-06-03,02:00:00,58.0,8.5,Fri
舊宗,往北,2016-06-03,03:00:00,58.0,8.5,Fri
舊宗,往北,2016-06-03,04:00:00,40.5,8.5,Fri
舊宗,往北,2016-06-03,05:00:00,308.0,8.5,Fri
舊宗,往北,2016-06-03,06:00:00,122.0,8.5,Fri
舊宗,往北,2016-06-03,07:00:00,324.5,8.5,Fri
舊宗,往北,2016-06-03,08:00:00,753.5,8.5,Fri
舊宗,往北,2016-06-03,09:00:00,1213.5,8.5,Fri
舊宗,往北,2016-06-03,10:00:00,921.5,8.5,Fri
舊宗,往北,2016-06-03,11:00:00,945.0,8.5,Fri
舊宗,往北,2016-06-03,12:00:00,918.5,8.5,Fri
